Fecha,Profundidad,Magnitud,Latitud X,Longitud Y,Region
2023-04-23,126,3.5,-22.009,-68.66,Región de Antofagasta
2023-04-23,93,3.8,-29.185,-70.486,Región de Atacama
2023-04-24,34,2.5,-30.459,-72.176,
2023-04-24,27,2.5,-30.599,-72.072,
2023-04-24,133,2.9,-21.145,-68.49,Región de Antofagasta
2023-04-24,34,3.0,-32.629,-71.742,
2023-04-24,144,3.5,-21.652,-68.453,Región de Antofagasta
2023-04-24,109,3.0,-19.425,-69.519,Región de Tarapacá
2023-04-24,105,2.6,-20.405,-69.314,Región de Tarapacá
2023-04-24,37,3.9,-33.893,-72.093,
2023-04-24,88,3.0,-20.639,-69.266,Región de Tarapacá
2023-04-24,25,3.1,-30.761,-71.415,Región de Coquimbo
2023-04-24,31,4.8,-33.661,-72.046,
2023-04-24,18,2.8,-32.256,-71.74,
2023-04-24,192,3.5,-24.366,-67.504,Salta
2023-04-25,31,2.5,-33.889,-72.046,
2023-04-25,164,4.0,-17.67,-69.534,Región de Arica y Parinacota
2023-04-25,30,2.7,-33.899,-72.025,
2023-04-25,33,2.6,-33.885,-72.086,
2023-04-25,33,2.8,-33.922,-72.012,
2023-04-25,115,3.1,-26.036,-69.068,Región de Atacama
2023-04-25,123,3.4,-33.379,-70.318,Región Metropolitana de Santiago
2023-04-25,98,3.4,-25.097,-69.072,Región de Antofagasta
2023-04-25,52,3.7,-30.699,-71.387,Región de Coquimbo
2023-04-25,80,2.7,-32.432,-71.291,Región de Valparaíso
2023-04-25,113,3.7,-20.862,-69.14,Región de Tarapacá
2023-04-25,40,2.7,-33.839,-72.368,
2023-04-25,49,2.5,-33.791,-72.392,
2023-04-25,10,5.6,-40.917,-85.215,
2023-04-25,40,2.9,-33.804,-72.43,
2023-04-25,36,2.6,-33.88,-72.078,
2023-04-25,34,2.6,-33.895,-72.066,
2023-04-25,80,3.1,-21.771,-69.203,Región de Antofagasta
2023-04-25,115,3.3,-22.743,-68.826,Región de Antofagasta
2023-04-25,118,3.3,-18.387,-69.516,Región de Arica y Parinacota
2023-04-25,15,3.4,-35.208,-74.426,
2023-04-25,37,2.5,-29.77,-71.239,Región de Coquimbo
2023-04-25,45,2.7,-25.944,-70.84,
2023-04-26,114,2.5,-22.323,-68.642,Región de Antofagasta
2023-04-26,32,3.1,-31.795,-72.161,
2023-04-26,51,2.8,-32.436,-71.069,Región de Valparaíso
2023-04-26,33,3.1,-18.539,-70.674,
2023-04-26,120,2.7,-21.261,-68.795,Región de Tarapacá
2023-04-26,238,3.3,-24.146,-67.583,Salta
2023-04-26,36,3.7,-26.655,-70.705,Región de Atacama
2023-04-26,32,3.3,-28.497,-71.289,
2023-04-26,36,3.0,-31.829,-72.004,
2023-04-26,117,3.3,-21.224,-68.591,Región de Antofagasta
2023-04-26,107,3.3,-22.743,-68.882,Región de Antofagasta
2023-04-26,33,3.4,-30.726,-71.629,Región de Coquimbo
2023-04-26,11,2.9,-32.697,-72.888,
2023-04-27,98,2.9,-19.699,-69.231,Región de Tarapacá
2023-04-27,244,3.1,-24.218,-67.653,Salta
2023-04-27,42,2.5,-37.635,-73.837,
2023-04-27,26,3.6,-39.793,-75.336,
2023-04-27,135,2.9,-22.664,-68.868,Región de Antofagasta
2023-04-27,85,3.3,-18.789,-69.757,Región de Arica y Parinacota
2023-04-27,107,3.8,-21.21,-68.586,Región de Antofagasta
2023-04-27,34,3.7,-33.884,-72.123,
2023-04-27,83,3.9,-37.138,-72.35,Región del Biobío
2023-04-27,36,3.2,-33.864,-72.179,
2023-04-27,35,3.1,-33.891,-72.109,
2023-04-27,11,2.5,-33.908,-72.052,
2023-04-27,113,3.1,-26.386,-69.349,Región de Atacama
2023-04-27,40,2.7,-20.769,-69.814,Región de Tarapacá
2023-04-27,93,5.0,-35.611,-71.452,Región del Maule
2023-04-27,65,3.2,-31.019,-71.306,Región de Coquimbo
2023-04-27,26,3.2,-21.923,-70.388,
2023-04-27,62,2.6,-31.735,-71.965,
2023-04-27,101,3.0,-22.722,-69.11,Región de Antofagasta
2023-04-27,35,3.1,-20.998,-70.506,
2023-04-27,25,2.5,-29.833,-72.395,
2023-04-28,124,3.1,-21.102,-68.663,Región de Tarapacá
2023-04-28,238,3.4,-23.945,-67.196,Salta
2023-04-28,144,2.8,-21.643,-68.387,Región de Antofagasta
2023-04-28,109,2.5,-21.15,-68.876,Región de Tarapacá
2023-04-28,97,2.7,-33.043,-70.506,Región de Valparaíso
2023-04-28,122,4.4,-20.969,-68.718,Región de Tarapacá
2023-04-28,29,2.6,-36.275,-73.398,
2023-04-28,84,2.8,-24.326,-69.409,Región de Antofagasta
2023-04-28,123,2.6,-20.764,-68.937,Región de Tarapacá
2023-04-28,88,2.5,-20.492,-69.265,Región de Tarapacá
2023-04-28,64,2.5,-35.138,-71.768,Región del Maule
2023-04-28,96,3.0,-20.524,-69.18,Región de Tarapacá
2023-04-28,23,3.3,-35.911,-74.323,
2023-04-28,106,2.7,-20.552,-68.928,Región de Tarapacá
2023-04-28,122,2.6,-21.628,-68.601,Región de Antofagasta
2023-04-28,35,2.6,-34.173,-72.115,
2023-04-28,18,3.1,-23.353,-70.747,
2023-04-28,230,3.5,-23.97,-67.056,Salta
2023-04-28,36,2.8,-22.087,-70.388,
2023-04-28,271,3.1,-24.122,-67.655,Región de Antofagasta
2023-04-28,188,3.4,-24.429,-67.291,Salta
2023-04-29,15,3.1,-25.95,-69.408,Región de Atacama
2023-04-29,29,2.6,-30.2,-71.687,
2023-04-29,240,3.5,-24.087,-67.361,Salta
2023-04-29,49,3.4,-39.642,-73.114,Región de Los Ríos
2023-04-29,45,2.8,-32.814,-71.349,Región de Valparaíso
2023-04-29,210,3.0,-24.379,-67.629,Salta
2023-04-29,212,3.6,-22.122,-67.657,Potosí
2023-04-29,30,2.6,-32.292,-71.843,
2023-04-29,98,2.9,-20.105,-69.317,Región de Tarapacá
2023-04-29,113,2.6,-20.66,-68.896,Región de Tarapacá
2023-04-29,108,3.1,-19.273,-69.211,Región de Tarapacá
2023-04-29,66,3.4,-22.358,-70.105,Región de Antofagasta
2023-04-29,98,2.9,-20.491,-69.301,Región de Tarapacá
2023-04-29,132,2.9,-21.159,-68.593,Región de Antofagasta
2023-04-30,35,2.5,-31.472,-71.682,
2023-04-30,214,3.6,-24.227,-67.296,Salta
2023-04-30,183,4.3,-20.811,-68.02,Potosí
2023-04-30,48,4.3,-23.346,-69.916,Región de Antofagasta
2023-04-30,91,2.5,-19.699,-69.387,Región de Tarapacá
2023-04-30,50,2.6,-23.014,-70.165,Región de Antofagasta
2023-04-30,111,2.8,-22.013,-68.608,Región de Antofagasta
2023-04-30,92,2.5,-20.704,-69.029,Región de Tarapacá
2023-04-30,42,3.3,-31.475,-71.659,
2023-04-30,77,3.3,-28.366,-70.507,Región de Atacama
2023-04-30,87,2.6,-20.564,-69.644,Región de Tarapacá
2023-04-30,20,2.9,-34.843,-73.567,
2023-04-30,212,3.4,-24.117,-67.33,Salta
2023-04-30,130,3.9,-21.603,-68.492,Región de Antofagasta
2023-04-30,126,2.5,-21.698,-68.382,Región de Antofagasta
2023-05-01,94,2.8,-35.76,-71.454,Región del Maule
2023-05-01,201,4.0,-24.416,-67.522,Salta
2023-05-01,72,3.1,-34.417,-71.006,Región del Libertador General Bernardo O'Higgins
2023-05-01,50,3.1,-25.83,-70.464,Región de Antofagasta
2023-05-01,10,2.8,-25.654,-69.125,Región de Antofagasta
2023-05-01,41,3.0,-34.621,-72.353,
2023-05-01,103,2.8,-20.987,-68.895,Región de Tarapacá
2023-05-01,95,3.2,-18.676,-69.708,Región de Arica y Parinacota
2023-05-01,144,3.0,-21.686,-68.589,Región de Antofagasta
2023-05-01,51,3.0,-27.536,-70.797,Región de Atacama
2023-05-01,30,3.0,-30.288,-72.301,
2023-05-01,125,3.9,-21.292,-68.815,Región de Antofagasta
2023-05-01,108,2.8,-17.997,-69.644,Región de Arica y Parinacota
2023-05-01,135,3.1,-21.313,-68.508,Región de Antofagasta
2023-05-01,48,2.9,-19.079,-70.557,
2023-05-01,123,2.7,-23.219,-68.599,Región de Antofagasta
2023-05-01,8,3.1,-35.505,-72.766,
2023-05-01,103,2.8,-20.595,-68.944,Región de Tarapacá
2023-05-01,261,4.5,-24.32,-67.16,Salta
2023-05-01,232,3.6,-24.171,-67.641,Salta
2023-05-01,18,3.2,-30.181,-72.169,
2023-05-01,72,2.9,-29.408,-70.867,Región de Coquimbo
2023-05-02,18,2.7,-39.17,-74.795,
2023-05-02,72,2.6,-30.564,-71.441,Región de Coquimbo
2023-05-02,2,4.1,-33.768,-79.25,
2023-05-02,35,3.2,-33.309,-72.0,
2023-05-02,128,3.6,-21.789,-68.627,Región de Antofagasta
2023-05-02,80,2.8,-22.828,-69.152,Región de Antofagasta
2023-05-02,122,3.0,-32.369,-70.208,San Juan
2023-05-02,114,3.1,-21.107,-69.038,Región de Tarapacá
2023-05-02,50,4.4,-29.021,-71.59,
2023-05-02,105,2.9,-20.755,-68.993,Región de Tarapacá
2023-05-02,110,3.0,-22.212,-68.839,Región de Antofagasta
2023-05-02,35,3.0,-30.095,-71.512,
2023-05-02,56,3.6,-32.444,-71.059,Región de Valparaíso
2023-05-02,33,3.8,-30.424,-71.653,Región de Coquimbo
2023-05-03,113,3.3,-20.588,-69.203,Región de Tarapacá
2023-05-03,22,2.7,-30.289,-71.608,Región de Coquimbo
2023-05-03,22,2.8,-51.41,-72.479,Región de Magallanes y de la Antártica Chilena
2023-05-03,33,3.0,-32.245,-71.827,
2023-05-03,227,3.7,-23.419,-67.093,Jujuy
2023-05-03,100,2.6,-20.781,-68.875,Región de Tarapacá
2023-05-03,30,2.5,-33.044,-71.975,
2023-05-03,33,3.7,-32.992,-72.097,
2023-05-03,35,3.4,-33.016,-72.154,
2023-05-03,112,2.7,-20.701,-69.191,Región de Tarapacá
2023-05-03,79,2.6,-30.206,-71.189,Región de Coquimbo
2023-05-03,43,2.6,-31.987,-71.624,
2023-05-03,217,4.1,-22.133,-67.674,Potosí
2023-05-03,50,2.9,-20.013,-69.751,Región de Tarapacá
2023-05-03,38,3.1,-30.484,-71.591,Región de Coquimbo
2023-05-03,24,2.5,-32.971,-72.131,
2023-05-03,31,2.7,-33.287,-71.934,
2023-05-03,127,3.0,-21.6,-68.512,Región de Antofagasta
2023-05-04,110,2.7,-21.093,-68.842,Región de Tarapacá
2023-05-04,55,2.8,-27.987,-70.125,Región de Atacama
2023-05-04,43,3.2,-33.808,-72.451,
2023-05-04,60,2.8,-36.633,-72.196,Región de Ñuble
2023-05-04,23,3.1,-24.683,-70.799,
2023-05-04,95,2.8,-22.028,-68.828,Región de Antofagasta
2023-05-04,54,2.9,-29.843,-71.369,
2023-05-04,108,3.5,-21.304,-68.79,Región de Antofagasta
2023-05-04,110,2.8,-20.879,-69.094,Región de Tarapacá
2023-05-04,41,2.9,-31.571,-71.439,Región de Coquimbo
2023-05-04,56,3.3,-18.346,-70.659,
2023-05-04,85,3.1,-18.663,-69.695,Región de Arica y Parinacota
2023-05-04,118,3.2,-21.739,-68.606,Región de Antofagasta
2023-05-04,88,4.0,-33.745,-70.557,Región Metropolitana de Santiago
2023-05-04,105,2.9,-22.35,-68.769,Región de Antofagasta
2023-05-04,114,3.0,-21.194,-68.899,Región de Tarapacá
2023-05-04,83,4.2,-39.6,-72.634,Región de Los Ríos
2023-05-04,108,3.0,-28.424,-70.245,Región de Atacama
2023-05-05,220,3.5,-24.401,-66.804,Salta
2023-05-05,49,3.6,-29.01,-71.561,
2023-05-05,105,2.6,-28.156,-69.043,La Rioja
2023-05-05,60,3.1,-30.29,-71.226,Región de Coquimbo
2023-05-05,24,3.1,-33.967,-68.93,Mendoza
2023-05-05,104,2.8,-33.037,-70.391,Región de Valparaíso
2023-05-05,10,3.2,-25.722,-69.06,Región de Atacama
2023-05-05,79,2.9,-23.787,-69.123,Región de Antofagasta
2023-05-05,49,2.6,-32.067,-71.463,Región de Coquimbo
2023-05-05,130,3.4,-21.075,-68.536,Región de Antofagasta
2023-05-05,56,2.8,-19.26,-70.43,
2023-05-05,36,2.7,-30.873,-71.643,Región de Coquimbo
2023-05-05,35,2.7,-18.531,-71.147,
2023-05-05,132,2.8,-21.041,-68.483,Región de Antofagasta
2023-05-05,127,3.2,-18.539,-69.292,Región de Arica y Parinacota
2023-05-05,104,4.2,-19.868,-69.074,Región de Tarapacá
2023-05-05,119,3.4,-21.586,-68.596,Región de Antofagasta
2023-05-05,33,2.5,-31.503,-71.73,
2023-05-05,20,2.5,-32.286,-71.873,
2023-05-05,33,3.3,-38.403,-75.043,
2023-05-05,229,3.7,-23.703,-67.229,Región de Antofagasta
2023-05-06,139,3.0,-21.653,-68.486,Región de Antofagasta
2023-05-06,21,3.4,-27.534,-71.168,
2023-05-06,212,3.3,-24.397,-67.572,Salta
2023-05-06,186,3.5,-17.37,-69.697,Tacna
2023-05-06,45,3.8,-32.131,-71.396,Región de Coquimbo
2023-05-06,101,3.7,-36.341,-71.61,Región del Maule
2023-05-06,31,3.2,-32.266,-71.638,
2023-05-06,33,2.5,-20.497,-70.555,
2023-05-06,93,2.6,-36.218,-71.6,Región del Maule
2023-05-06,45,2.6,-38.087,-73.235,Región del Biobío
2023-05-06,47,2.5,-29.047,-71.492,
2023-05-06,115,2.7,-21.073,-68.987,Región de Tarapacá
2023-05-06,43,2.9,-29.929,-71.992,
2023-05-06,35,3.3,-32.278,-71.72,
2023-05-06,26,2.6,-34.827,-73.862,
2023-05-06,104,3.2,-23.081,-68.617,Región de Antofagasta
2023-05-06,25,2.7,-20.569,-70.284,
2023-05-06,39,3.5,-32.1,-71.551,Región de Coquimbo
2023-05-06,50,2.7,-20.026,-70.068,Región de Tarapacá
2023-05-06,29,2.8,-31.786,-72.617,
2023-05-06,63,2.8,-36.611,-72.081,Región de Ñuble
2023-05-06,80,2.6,-25.874,-69.808,Región de Antofagasta
2023-05-06,31,2.5,-28.706,-71.434,
2023-05-06,49,2.5,-19.967,-69.677,Región de Tarapacá
2023-05-06,46,2.5,-19.902,-70.002,Región de Tarapacá
2023-05-06,38,2.7,-31.927,-71.491,Región de Coquimbo
2023-05-06,96,3.2,-22.983,-68.828,Región de Antofagasta
2023-05-06,272,2.8,-24.066,-67.602,Región de Antofagasta
2023-05-06,124,2.7,-21.94,-68.595,Región de Antofagasta
2023-05-07,59,3.5,-38.141,-72.45,Región de la Araucanía
2023-05-07,96,2.5,-21.659,-69.17,Región de Antofagasta
2023-05-07,110,2.9,-20.478,-68.986,Región de Tarapacá
2023-05-07,205,3.9,-22.312,-67.888,Potosí
2023-05-07,104,2.6,-22.999,-68.704,Región de Antofagasta
2023-05-07,55,2.9,-29.25,-71.269,Región de Coquimbo
2023-05-07,40,2.8,-25.005,-70.883,
2023-05-07,136,2.8,-21.488,-68.39,Región de Antofagasta
2023-05-07,122,2.6,-22.308,-68.506,Región de Antofagasta
2023-05-07,235,3.4,-24.185,-67.714,Región de Antofagasta
2023-05-07,38,3.3,-21.233,-70.787,
2023-05-07,47,2.5,-25.353,-70.434,Región de Antofagasta
2023-05-07,19,2.6,-20.152,-70.81,
2023-05-07,30,3.1,-31.533,-71.866,
2023-05-07,47,2.6,-25.394,-70.401,Región de Antofagasta
2023-05-07,244,4.4,-23.318,-67.064,Jujuy
2023-05-07,48,5.2,-25.361,-70.447,Región de Antofagasta
2023-05-07,149,2.7,-21.472,-68.39,Región de Antofagasta
2023-05-07,112,3.6,-22.695,-68.574,Región de Antofagasta
2023-05-07,37,2.9,-30.944,-71.696,
2023-05-07,106,4.4,-22.401,-68.721,Región de Antofagasta
2023-05-07,105,2.5,-20.935,-68.916,Región de Tarapacá
2023-05-07,13,3.1,-29.517,-69.054,San Juan
2023-05-07,263,2.7,-24.045,-67.847,Región de Antofagasta
2023-05-07,54,3.5,-19.265,-70.154,Región de Tarapacá
2023-05-07,121,2.5,-21.924,-68.663,Región de Antofagasta
2023-05-08,33,2.6,-33.705,-70.668,Región Metropolitana de Santiago
2023-05-08,27,2.5,-31.627,-71.811,
2023-05-08,132,2.7,-21.158,-68.507,Región de Antofagasta
2023-05-08,4,3.2,-19.54,-69.301,Región de Tarapacá
2023-05-08,33,3.1,-31.647,-71.67,
2023-05-08,28,2.5,-31.64,-71.847,
2023-05-08,50,2.5,-24.17,-70.042,Región de Antofagasta
2023-05-08,109,3.8,-20.539,-68.86,Región de Tarapacá
2023-05-08,156,3.0,-17.923,-69.558,Región de Arica y Parinacota
2023-05-08,49,2.9,-25.369,-70.469,
2023-05-08,25,2.9,-21.336,-70.434,
2023-05-08,96,2.9,-19.944,-69.145,Región de Tarapacá
2023-05-08,34,2.9,-32.776,-71.705,
2023-05-08,134,2.6,-21.264,-68.787,Región de Antofagasta
2023-05-08,53,4.4,-28.712,-71.294,Región de Atacama
2023-05-08,87,2.6,-24.331,-69.445,Región de Antofagasta
2023-05-08,106,2.9,-33.725,-70.551,Región Metropolitana de Santiago
2023-05-09,78,3.8,-26.149,-70.562,Región de Atacama
2023-05-09,114,2.7,-21.173,-68.645,Región de Antofagasta
2023-05-09,49,3.3,-24.828,-70.218,Región de Antofagasta
2023-05-09,100,3.0,-19.896,-69.201,Región de Tarapacá
2023-05-09,35,2.8,-36.063,-73.677,
2023-05-09,36,3.0,-36.084,-73.648,
2023-05-09,119,2.9,-21.713,-68.435,Región de Antofagasta
2023-05-09,52,2.9,-40.415,-73.01,Región de Los Lagos
2023-05-09,56,3.0,-31.913,-71.568,
2023-05-09,126,3.1,-21.216,-68.604,Región de Antofagasta
2023-05-09,128,2.7,-21.686,-68.774,Región de Antofagasta
2023-05-09,42,3.7,-31.685,-72.155,
2023-05-09,15,2.7,-27.658,-71.102,
2023-05-09,105,3.2,-20.645,-68.889,Región de Tarapacá
2023-05-09,94,3.8,-35.515,-71.369,Región del Maule
2023-05-09,237,3.1,-24.07,-67.501,Región de Antofagasta
2023-05-09,242,3.2,-24.129,-67.136,Salta
2023-05-09,40,2.8,-28.339,-72.211,
2023-05-09,110,2.7,-21.238,-68.833,Región de Tarapacá
2023-05-09,251,3.6,-23.379,-67.338,Región de Antofagasta
2023-05-09,95,3.2,-21.138,-69.082,Región de Tarapacá
2023-05-09,35,2.7,-34.999,-72.059,Región del Maule
2023-05-09,111,2.8,-33.66,-70.228,Región Metropolitana de Santiago
2023-05-10,34,3.2,-36.08,-73.611,
2023-05-10,32,2.5,-20.257,-70.407,
2023-05-10,75,2.6,-32.066,-71.487,Región de Coquimbo
2023-05-10,234,3.3,-22.125,-67.726,Potosí
2023-05-10,75,4.2,-25.36,-69.853,Región de Antofagasta
2023-05-10,24,3.3,-30.868,-71.754,
2023-05-10,24,2.5,-30.822,-71.608,Región de Coquimbo
2023-05-10,129,2.9,-21.674,-68.469,Región de Antofagasta
2023-05-10,136,2.8,-23.309,-68.141,Región de Antofagasta
2023-05-10,77,2.6,-28.508,-70.672,Región de Atacama
2023-05-10,105,2.5,-21.145,-68.882,Región de Tarapacá
2023-05-10,55,2.6,-31.81,-71.328,Región de Coquimbo
2023-05-11,54,4.2,-22.197,-70.041,Región de Antofagasta
2023-05-11,128,3.2,-21.749,-68.469,Región de Antofagasta
2023-05-11,82,4.0,-19.241,-69.73,Región de Tarapacá
2023-05-11,69,3.4,-20.678,-69.68,Región de Tarapacá
2023-05-11,102,3.0,-32.173,-70.704,Región de Valparaíso
2023-05-11,100,3.4,-20.631,-68.977,Región de Tarapacá
2023-05-11,116,3.8,-20.415,-68.777,Región de Tarapacá
2023-05-11,114,2.7,-21.846,-68.5,Región de Antofagasta
2023-05-11,110,3.0,-23.289,-68.503,Región de Antofagasta
2023-05-11,117,2.9,-33.006,-70.37,Región de Valparaíso
2023-05-11,56,2.7,-30.957,-71.323,Región de Coquimbo
2023-05-11,127,2.6,-22.174,-69.058,Región de Antofagasta
2023-05-12,27,2.5,-32.143,-71.652,
2023-05-12,33,3.4,-32.987,-72.126,
2023-05-12,53,3.9,-30.286,-71.349,Región de Coquimbo
2023-05-12,101,3.2,-28.325,-70.328,Región de Atacama
2023-05-12,31,2.8,-21.311,-70.125,
2023-05-12,99,3.1,-22.521,-68.494,Región de Antofagasta
2023-05-12,16,5.3,-41.654,-87.397,
2023-05-12,43,3.7,-32.005,-71.543,
2023-05-12,41,2.9,-32.009,-71.562,
2023-05-12,56,2.7,-32.404,-71.71,
2023-05-12,41,3.4,-27.582,-71.522,
2023-05-12,153,3.8,-17.697,-69.667,Región de Arica y Parinacota
2023-05-12,32,3.3,-38.308,-75.113,
2023-05-13,30,2.6,-29.817,-71.607,
2023-05-13,42,2.8,-28.825,-71.308,Región de Atacama
2023-05-13,28,3.6,-35.398,-72.684,
2023-05-13,22,3.1,-46.906,-75.457,Región Aysén del General Carlos Ibáñez del Campo
2023-05-13,8,3.5,-38.089,-73.544,
2023-05-13,30,2.8,-38.091,-73.614,
2023-05-13,193,4.0,-21.347,-67.606,Potosí
2023-05-13,41,2.5,-28.874,-71.316,Región de Atacama
2023-05-13,84,2.9,-20.734,-69.134,Región de Tarapacá
2023-05-13,35,2.7,-22.543,-70.106,Región de Antofagasta
2023-05-13,113,2.6,-21.242,-68.843,Región de Tarapacá
2023-05-13,92,2.7,-21.37,-69.079,Región de Antofagasta
2023-05-13,150,2.9,-21.513,-68.762,Región de Antofagasta
2023-05-13,25,3.2,-32.129,-71.557,Región de Coquimbo
2023-05-13,40,2.7,-21.501,-69.782,Región de Antofagasta
2023-05-13,39,4.6,-38.066,-73.82,
2023-05-13,38,2.7,-19.946,-70.079,Región de Tarapacá
2023-05-13,269,3.6,-23.108,-67.107,Región de Antofagasta
2023-05-14,249,3.0,-23.881,-67.302,Región de Antofagasta
2023-05-14,53,2.8,-34.392,-71.791,Región del Libertador General Bernardo O'Higgins
2023-05-14,172,3.9,-24.109,-68.222,Región de Antofagasta
2023-05-14,247,3.4,-24.23,-68.082,Región de Antofagasta
2023-05-14,240,3.9,-24.161,-67.495,Salta
2023-05-14,223,2.7,-24.151,-67.605,Salta
2023-05-14,33,3.9,-33.198,-72.899,
2023-05-14,50,3.2,-30.943,-71.397,Región de Coquimbo
2023-05-14,69,2.5,-30.118,-71.152,Región de Coquimbo
2023-05-14,34,2.8,-18.651,-70.532,
2023-05-14,38,2.8,-37.867,-74.236,
2023-05-14,48,2.6,-29.373,-71.139,Región de Coquimbo
2023-05-14,97,2.9,-35.136,-71.066,Región del Maule
2023-05-14,248,3.3,-24.13,-67.424,Salta
2023-05-14,259,2.9,-23.277,-67.349,Región de Antofagasta
2023-05-14,130,3.1,-21.387,-68.433,Región de Antofagasta
2023-05-14,232,2.9,-23.843,-67.352,Región de Antofagasta
2023-05-14,257,3.0,-24.117,-67.663,Región de Antofagasta
2023-05-14,108,2.8,-22.357,-68.964,Región de Antofagasta
2023-05-14,254,3.3,-23.964,-67.442,Región de Antofagasta
2023-05-14,240,3.7,-23.97,-67.456,Región de Antofagasta
2023-05-14,33,2.6,-20.752,-70.28,
2023-05-14,96,2.7,-26.273,-69.105,Región de Atacama
2023-05-14,105,2.5,-31.943,-70.749,Región de Coquimbo
2023-05-14,105,2.5,-21.635,-68.617,Región de Antofagasta
2023-05-14,103,2.5,-19.771,-69.421,Región de Tarapacá
2023-05-14,216,4.1,-24.305,-66.941,Salta
2023-05-14,128,3.1,-21.448,-68.431,Región de Antofagasta
2023-05-14,114,2.9,-22.325,-68.949,Región de Antofagasta
2023-05-14,43,2.9,-37.387,-72.906,Región del Biobío
2023-05-14,119,2.5,-19.42,-69.048,Región de Tarapacá
2023-05-14,229,3.1,-24.168,-67.538,Salta
2023-05-15,123,3.1,-23.036,-68.148,Región de Antofagasta
2023-05-15,262,3.1,-23.352,-67.216,Región de Antofagasta
2023-05-15,50,3.5,-22.164,-69.814,Región de Antofagasta
2023-05-15,127,2.9,-21.556,-68.597,Región de Antofagasta
2023-05-15,91,4.3,-20.108,-69.126,Región de Tarapacá
2023-05-15,243,3.1,-24.059,-67.32,Salta
2023-05-15,255,2.6,-24.023,-67.595,Región de Antofagasta
2023-05-15,240,3.1,-23.582,-67.406,Región de Antofagasta
2023-05-15,64,2.6,-24.554,-69.801,Región de Antofagasta
2023-05-15,111,2.5,-21.398,-68.599,Región de Antofagasta
2023-05-15,108,2.8,-31.958,-70.659,Región de Coquimbo
2023-05-15,208,2.6,-23.541,-66.987,Jujuy
2023-05-15,222,3.4,-21.856,-67.476,Potosí
2023-05-15,129,3.8,-21.894,-68.733,Región de Antofagasta
2023-05-15,62,2.9,-24.107,-69.76,Región de Antofagasta
2023-05-15,96,2.9,-19.738,-69.2,Región de Tarapacá
2023-05-15,217,3.0,-24.199,-66.998,Salta
2023-05-15,284,5.1,-22.886,-66.541,Jujuy
2023-05-15,23,4.0,-36.942,-73.729,
2023-05-15,30,2.7,-32.089,-71.71,
2023-05-15,114,2.8,-20.146,-69.338,Región de Tarapacá
2023-05-15,224,3.4,-24.201,-66.902,Salta
2023-05-15,43,3.7,-32.503,-71.686,
2023-05-15,32,2.6,-30.684,-71.686,Región de Coquimbo
2023-05-15,30,2.5,-18.596,-71.284,
2023-05-15,32,2.9,-30.683,-71.674,Región de Coquimbo
2023-05-15,31,3.8,-30.685,-71.629,Región de Coquimbo
2023-05-15,134,2.7,-21.565,-68.38,Región de Antofagasta
2023-05-15,210,2.9,-24.298,-67.038,Salta
2023-05-15,168,3.9,-31.914,-69.684,San Juan
2023-05-16,117,2.9,-25.239,-69.221,Región de Antofagasta
2023-05-16,34,3.2,-31.732,-71.863,
2023-05-16,34,2.5,-31.738,-71.833,
2023-05-16,232,3.2,-24.156,-67.572,Salta
2023-05-16,226,3.3,-24.18,-67.599,Salta
2023-05-16,189,4.2,-22.523,-68.102,Región de Antofagasta
2023-05-16,141,3.2,-17.791,-69.817,Tacna
2023-05-16,127,3.2,-18.491,-69.315,Región de Arica y Parinacota
2023-05-16,99,3.4,-19.799,-69.149,Región de Tarapacá
2023-05-16,120,2.5,-21.374,-68.291,Región de Antofagasta
2023-05-16,245,3.3,-23.914,-67.282,Salta
2023-05-16,118,2.5,-21.949,-68.627,Región de Antofagasta
2023-05-16,176,3.6,-24.134,-67.451,Salta
2023-05-16,132,3.3,-22.312,-68.688,Región de Antofagasta
2023-05-16,165,3.2,-17.572,-69.556,Tacna
2023-05-16,146,3.6,-28.206,-69.092,La Rioja
2023-05-16,126,2.6,-22.019,-68.611,Región de Antofagasta
2023-05-16,72,2.6,-21.843,-70.04,Región de Antofagasta
2023-05-16,100,2.6,-39.524,-72.253,Región de Los Ríos
2023-05-16,91,2.5,-21.43,-68.862,Región de Antofagasta
2023-05-16,24,2.5,-32.975,-72.112,
2023-05-16,33,2.9,-32.944,-72.216,
2023-05-16,40,3.8,-20.844,-70.259,
2023-05-16,124,3.7,-25.395,-68.905,Región de Atacama
2023-05-17,99,2.6,-22.499,-68.901,Región de Antofagasta
2023-05-17,95,2.8,-19.729,-69.293,Región de Tarapacá
2023-05-17,202,3.2,-24.089,-67.517,Región de Antofagasta
2023-05-17,258,3.6,-23.67,-67.525,Región de Antofagasta
2023-05-17,23,2.7,-29.037,-71.614,
2023-05-17,127,3.6,-32.374,-70.336,Región de Valparaíso
2023-05-17,116,2.5,-21.286,-68.677,Región de Antofagasta
2023-05-17,133,3.5,-21.996,-68.747,Región de Antofagasta
2023-05-17,70,2.9,-30.977,-71.315,Región de Coquimbo
2023-05-17,291,2.6,-23.632,-68.08,Región de Antofagasta
2023-05-17,35,2.8,-38.053,-73.167,Región de la Araucanía
2023-05-17,86,2.8,-22.558,-68.868,Región de Antofagasta
2023-05-17,117,2.7,-21.261,-68.863,Región de Tarapacá
2023-05-17,29,2.7,-28.338,-71.248,
